REGION,REGION_ABBR,YEAR,WEEK,EPIWEEK,% WEIGHTED ILI,% UNWEIGHTED ILI,ISSUE,RELEASE_DATE,NUM_PROVIDERS,NUM_PATIENTS,NUM_ILI,SOURCE
Vermont,VT,2018,33,2018W33,0.959024,0.959024,201939,2019-10-04,5,1147,11,Delphi Epidata fluview (sourced from CDC FluView)
Washington,WA,2018,33,2018W33,0.133761,0.133761,201939,2019-10-04,32,3738,5,Delphi Epidata fluview (sourced from CDC FluView)
Wisconsin,WI,2018,33,2018W33,0.294737,0.294737,201939,2019-10-04,17,2375,7,Delphi Epidata fluview (sourced from CDC FluView)
West Virginia,WV,2018,33,2018W33,0.102474,0.102474,201939,2019-10-04,23,6831,7,Delphi Epidata fluview (sourced from CDC FluView)
Wyoming,WY,2018,33,2018W33,0.544747,0.544747,201939,2019-10-04,13,2570,14,Delphi Epidata fluview (sourced from CDC FluView)
Alaska,AK,2018,34,2018W34,0.550528,0.550528,201939,2019-10-04,14,13260,73,Delphi Epidata fluview (sourced from CDC FluView)
Alabama,AL,2018,34,2018W34,1.3137,1.3137,201939,2019-10-04,78,38974,512,Delphi Epidata fluview (sourced from CDC FluView)
Arkansas,AR,2018,34,2018W34,0.610501,0.610501,201939,2019-10-04,7,2457,15,Delphi Epidata fluview (sourced from CDC FluView)
Arizona,AZ,2018,34,2018W34,2.22658,2.22658,201939,2019-10-04,42,16842,375,Delphi Epidata fluview (sourced from CDC FluView)
California,CA,2018,34,2018W34,0.85034,0.85034,201939,2019-10-04,72,39396,335,Delphi Epidata fluview (sourced from CDC FluView)
Colorado,CO,2018,34,2018W34,0.319584,0.319584,201939,2019-10-04,41,23468,75,Delphi Epidata fluview (sourced from CDC FluView)
Connecticut,CT,2018,34,2018W34,1.06557,1.06557,201939,2019-10-04,4,1220,13,Delphi Epidata fluview (sourced from CDC FluView)
District of Columbia,DC,2018,34,2018W34,1.24419,1.24419,201939,2019-10-04,4,13342,166,Delphi Epidata fluview (sourced from CDC FluView)
Delaware,DE,2018,34,2018W34,0.0,0.0,201939,2019-10-04,9,1875,0,Delphi Epidata fluview (sourced from CDC FluView)
Georgia,GA,2018,34,2018W34,1.93451,1.93451,201939,2019-10-04,42,41871,810,Delphi Epidata fluview (sourced from CDC FluView)
Hawaii,HI,2018,34,2018W34,0.834202,0.834202,201939,2019-10-04,12,959,8,Delphi Epidata fluview (sourced from CDC FluView)
Iowa,IA,2018,34,2018W34,0.171416,0.171416,201939,2019-10-04,13,4667,8,Delphi Epidata fluview (sourced from CDC FluView)
Idaho,ID,2018,34,2018W34,0.0,0.0,201939,2019-10-04,1,81,0,Delphi Epidata fluview (sourced from CDC FluView)
Illinois,IL,2018,34,2018W34,0.512276,0.512276,201939,2019-10-04,58,36699,188,Delphi Epidata fluview (sourced from CDC FluView)
Indiana,IN,2018,34,2018W34,1.16721,1.16721,201939,2019-10-04,16,3684,43,Delphi Epidata fluview (sourced from CDC FluView)
Kansas,KS,2018,34,2018W34,0.137646,0.137646,201939,2019-10-04,7,1453,2,Delphi Epidata fluview (sourced from CDC FluView)
Kentucky,KY,2018,34,2018W34,0.552317,0.552317,201939,2019-10-04,9,6518,36,Delphi Epidata fluview (sourced from CDC FluView)
Louisiana,LA,2018,34,2018W34,1.75043,1.75043,201939,2019-10-04,92,51873,908,Delphi Epidata fluview (sourced from CDC FluView)
Massachusetts,MA,2018,34,2018W34,0.71071,0.71071,201939,2019-10-04,28,28563,203,Delphi Epidata fluview (sourced from CDC FluView)
Maryland,MD,2018,34,2018W34,1.05468,1.05468,201939,2019-10-04,12,3603,38,Delphi Epidata fluview (sourced from CDC FluView)
Maine,ME,2018,34,2018W34,0.0487924,0.0487924,201939,2019-10-04,18,4099,2,Delphi Epidata fluview (sourced from CDC FluView)
Michigan,MI,2018,34,2018W34,0.492295,0.492295,201939,2019-10-04,31,9344,46,Delphi Epidata fluview (sourced from CDC FluView)
Minnesota,MN,2018,34,2018W34,0.107066,0.107066,201939,2019-10-04,7,1868,2,Delphi Epidata fluview (sourced from CDC FluView)
Missouri,MO,2018,34,2018W34,0.0323729,0.0323729,201939,2019-10-04,15,3089,1,Delphi Epidata fluview (sourced from CDC FluView)
Mississippi,MS,2018,34,2018W34,1.73671,1.73671,201939,2019-10-04,40,13992,243,Delphi Epidata fluview (sourced from CDC FluView)
Montana,MT,2018,34,2018W34,0.0,0.0,201939,2019-10-04,2,1623,0,Delphi Epidata fluview (sourced from CDC FluView)
North Carolina,NC,2018,34,2018W34,0.166196,0.166196,201939,2019-10-04,13,6017,10,Delphi Epidata fluview (sourced from CDC FluView)
North Dakota,ND,2018,34,2018W34,0.174216,0.174216,201939,2019-10-04,5,574,1,Delphi Epidata fluview (sourced from CDC FluView)
Nebraska,NE,2018,34,2018W34,2.13704,2.13704,201939,2019-10-04,39,7487,160,Delphi Epidata fluview (sourced from CDC FluView)
New Hampshire,NH,2018,34,2018W34,0.96225,0.96225,201939,2019-10-04,12,1351,13,Delphi Epidata fluview (sourced from CDC FluView)
New Jersey,NJ,2018,34,2018W34,1.53041,1.53041,201939,2019-10-04,36,24830,380,Delphi Epidata fluview (sourced from CDC FluView)
New Mexico,NM,2018,34,2018W34,1.00043,1.00043,201939,2019-10-04,12,4598,46,Delphi Epidata fluview (sourced from CDC FluView)
Nevada,NV,2018,34,2018W34,0.327635,0.327635,201939,2019-10-04,29,14040,46,Delphi Epidata fluview (sourced from CDC FluView)
New York,NY,2018,34,2018W34,0.9215071584033865,0.9215071584033865,201939,,94,100162,923,Delphi Epidata fluview (sourced from CDC FluView)
Ohio,OH,2018,34,2018W34,0.672563,0.672563,201939,2019-10-04,27,10854,73,Delphi Epidata fluview (sourced from CDC FluView)
Oklahoma,OK,2018,34,2018W34,0.925926,0.925926,201939,2019-10-04,15,4860,45,Delphi Epidata fluview (sourced from CDC FluView)
Oregon,OR,2018,34,2018W34,0.400144,0.400144,201939,2019-10-04,72,33238,133,Delphi Epidata fluview (sourced from CDC FluView)
Pennsylvania,PA,2018,34,2018W34,0.411591,0.411591,201939,2019-10-04,130,48106,198,Delphi Epidata fluview (sourced from CDC FluView)
Rhode Island,RI,2018,34,2018W34,0.0283527,0.0283527,201939,2019-10-04,22,3527,1,Delphi Epidata fluview (sourced from CDC FluView)
South Carolina,SC,2018,34,2018W34,0.228368,0.228368,201939,2019-10-04,10,3941,9,Delphi Epidata fluview (sourced from CDC FluView)
South Dakota,SD,2018,34,2018W34,0.627897,0.627897,201939,2019-10-04,23,6689,42,Delphi Epidata fluview (sourced from CDC FluView)
Tennessee,TN,2018,34,2018W34,0.262009,0.262009,201939,2019-10-04,47,6870,18,Delphi Epidata fluview (sourced from CDC FluView)
Texas,TX,2018,34,2018W34,1.39918,1.39918,201939,2019-10-04,88,19297,270,Delphi Epidata fluview (sourced from CDC FluView)
Utah,UT,2018,34,2018W34,0.0,0.0,201939,2019-10-04,0,0,0,Delphi Epidata fluview (sourced from CDC FluView)
Virginia,VA,2018,34,2018W34,0.766764,0.766764,201939,2019-10-04,115,81381,624,Delphi Epidata fluview (sourced from CDC FluView)
Vermont,VT,2018,34,2018W34,1.46277,1.46277,201939,2019-10-04,4,752,11,Delphi Epidata fluview (sourced from CDC FluView)
Washington,WA,2018,34,2018W34,0.169887,0.169887,201939,2019-10-04,32,4709,8,Delphi Epidata fluview (sourced from CDC FluView)
Wisconsin,WI,2018,34,2018W34,0.368098,0.368098,201939,2019-10-04,17,2445,9,Delphi Epidata fluview (sourced from CDC FluView)
West Virginia,WV,2018,34,2018W34,0.0786658,0.0786658,201939,2019-10-04,21,6356,5,Delphi Epidata fluview (sourced from CDC FluView)
Wyoming,WY,2018,34,2018W34,0.651997,0.651997,201939,2019-10-04,13,2454,16,Delphi Epidata fluview (sourced from CDC FluView)
Alaska,AK,2018,35,2018W35,2.84148,2.84148,201939,2019-10-04,14,4012,114,Delphi Epidata fluview (sourced from CDC FluView)
Alabama,AL,2018,35,2018W35,1.27224,1.27224,201939,2019-10-04,78,39065,497,Delphi Epidata fluview (sourced from CDC FluView)
Arkansas,AR,2018,35,2018W35,0.976563,0.976563,201939,2019-10-04,7,2560,25,Delphi Epidata fluview (sourced from CDC FluView)
Arizona,AZ,2018,35,2018W35,2.12139,2.12139,201939,2019-10-04,36,13906,295,Delphi Epidata fluview (sourced from CDC FluView)
California,CA,2018,35,2018W35,1.01655,1.01655,201939,2019-10-04,75,42792,435,Delphi Epidata fluview (sourced from CDC FluView)
Colorado,CO,2018,35,2018W35,0.315884,0.315884,201939,2019-10-04,41,24376,77,Delphi Epidata fluview (sourced from CDC FluView)
Connecticut,CT,2018,35,2018W35,0.533721,0.533721,201939,2019-10-04,4,2061,11,Delphi Epidata fluview (sourced from CDC FluView)
District of Columbia,DC,2018,35,2018W35,1.34153,1.34153,201939,2019-10-04,4,13343,179,Delphi Epidata fluview (sourced from CDC FluView)
Delaware,DE,2018,35,2018W35,0.0,0.0,201939,2019-10-04,10,2524,0,Delphi Epidata fluview (sourced from CDC FluView)
Georgia,GA,2018,35,2018W35,1.95655,1.95655,201939,2019-10-04,44,43546,852,Delphi Epidata fluview (sourced from CDC FluView)
Hawaii,HI,2018,35,2018W35,1.57171,1.57171,201939,2019-10-04,12,1527,24,Delphi Epidata fluview (sourced from CDC FluView)
Iowa,IA,2018,35,2018W35,0.163246,0.163246,201939,2019-10-04,13,4288,7,Delphi Epidata fluview (sourced from CDC FluView)
Idaho,ID,2018,35,2018W35,0.0,0.0,201939,2019-10-04,1,65,0,Delphi Epidata fluview (sourced from CDC FluView)
Illinois,IL,2018,35,2018W35,0.713604,0.713604,201939,2019-10-04,58,37696,269,Delphi Epidata fluview (sourced from CDC FluView)
Indiana,IN,2018,35,2018W35,1.25261,1.25261,201939,2019-10-04,15,3832,48,Delphi Epidata fluview (sourced from CDC FluView)
Kansas,KS,2018,35,2018W35,0.0,0.0,201939,2019-10-04,8,2213,0,Delphi Epidata fluview (sourced from CDC FluView)
Kentucky,KY,2018,35,2018W35,0.472464,0.472464,201939,2019-10-04,9,6773,32,Delphi Epidata fluview (sourced from CDC FluView)
Louisiana,LA,2018,35,2018W35,1.88723,1.88723,201939,2019-10-04,92,51716,976,Delphi Epidata fluview (sourced from CDC FluView)
Massachusetts,MA,2018,35,2018W35,0.717829,0.717829,201939,2019-10-04,26,26608,191,Delphi Epidata fluview (sourced from CDC FluView)
Maryland,MD,2018,35,2018W35,0.708048,0.708048,201939,2019-10-04,12,4237,30,Delphi Epidata fluview (sourced from CDC FluView)
Maine,ME,2018,35,2018W35,0.0,0.0,201939,2019-10-04,19,3991,0,Delphi Epidata fluview (sourced from CDC FluView)
Michigan,MI,2018,35,2018W35,0.435664,0.435664,201939,2019-10-04,33,9870,43,Delphi Epidata fluview (sourced from CDC FluView)
Minnesota,MN,2018,35,2018W35,0.317965,0.317965,201939,2019-10-04,10,2516,8,Delphi Epidata fluview (sourced from CDC FluView)
Missouri,MO,2018,35,2018W35,0.299133,0.299133,201939,2019-10-04,15,3343,10,Delphi Epidata fluview (sourced from CDC FluView)
Mississippi,MS,2018,35,2018W35,2.24541,2.24541,201939,2019-10-04,37,11980,269,Delphi Epidata fluview (sourced from CDC FluView)
Montana,MT,2018,35,2018W35,0.0,0.0,201939,2019-10-04,2,1828,0,Delphi Epidata fluview (sourced from CDC FluView)
North Carolina,NC,2018,35,2018W35,0.353607,0.353607,201939,2019-10-04,14,7070,25,Delphi Epidata fluview (sourced from CDC FluView)
North Dakota,ND,2018,35,2018W35,0.497512,0.497512,201939,2019-10-04,1,201,1,Delphi Epidata fluview (sourced from CDC FluView)
Nebraska,NE,2018,35,2018W35,2.13551,2.13551,201939,2019-10-04,40,7586,162,Delphi Epidata fluview (sourced from CDC FluView)
New Hampshire,NH,2018,35,2018W35,0.185989,0.185989,201939,2019-10-04,12,1613,3,Delphi Epidata fluview (sourced from CDC FluView)
New Jersey,NJ,2018,35,2018W35,1.40639,1.40639,201939,2019-10-04,36,25313,356,Delphi Epidata fluview (sourced from CDC FluView)
New Mexico,NM,2018,35,2018W35,1.42765,1.42765,201939,2019-10-04,31,13939,199,Delphi Epidata fluview (sourced from CDC FluView)
Nevada,NV,2018,35,2018W35,0.379347,0.379347,201939,2019-10-04,29,14235,54,Delphi Epidata fluview (sourced from CDC FluView)
New York,NY,2018,35,2018W35,0.9344076764589238,0.9344076764589238,201939,,97,103381,966,Delphi Epidata fluview (sourced from CDC FluView)
Ohio,OH,2018,35,2018W35,0.771185,0.771185,201939,2019-10-04,27,11022,85,Delphi Epidata fluview (sourced from CDC FluView)
Oklahoma,OK,2018,35,2018W35,1.05357,1.05357,201939,2019-10-04,14,5600,59,Delphi Epidata fluview (sourced from CDC FluView)
Oregon,OR,2018,35,2018W35,0.483954,0.483954,201939,2019-10-04,72,33061,160,Delphi Epidata fluview (sourced from CDC FluView)
Pennsylvania,PA,2018,35,2018W35,0.460419,0.460419,201939,2019-10-04,126,51692,238,Delphi Epidata fluview (sourced from CDC FluView)
Rhode Island,RI,2018,35,2018W35,0.0227376,0.0227376,201939,2019-10-04,22,4398,1,Delphi Epidata fluview (sourced from CDC FluView)
South Carolina,SC,2018,35,2018W35,0.385171,0.385171,201939,2019-10-04,10,4154,16,Delphi Epidata fluview (sourced from CDC FluView)
South Dakota,SD,2018,35,2018W35,0.688705,0.688705,201939,2019-10-04,23,6534,45,Delphi Epidata fluview (sourced from CDC FluView)
Tennessee,TN,2018,35,2018W35,0.409079,0.409079,201939,2019-10-04,49,7578,31,Delphi Epidata fluview (sourced from CDC FluView)
Texas,TX,2018,35,2018W35,1.20577,1.20577,201939,2019-10-04,78,20236,244,Delphi Epidata fluview (sourced from CDC FluView)
Utah,UT,2018,35,2018W35,0.379986,0.379986,201939,2019-10-04,56,45528,173,Delphi Epidata fluview (sourced from CDC FluView)
Virginia,VA,2018,35,2018W35,0.763959,0.763959,201939,2019-10-04,122,87701,670,Delphi Epidata fluview (sourced from CDC FluView)
Vermont,VT,2018,35,2018W35,1.95258,1.95258,201939,2019-10-04,4,717,14,Delphi Epidata fluview (sourced from CDC FluView)
Washington,WA,2018,35,2018W35,0.183007,0.183007,201939,2019-10-04,33,3825,7,Delphi Epidata fluview (sourced from CDC FluView)
Wisconsin,WI,2018,35,2018W35,0.390625,0.390625,201939,2019-10-04,18,2304,9,Delphi Epidata fluview (sourced from CDC FluView)
West Virginia,WV,2018,35,2018W35,0.184445,0.184445,201939,2019-10-04,20,6506,12,Delphi Epidata fluview (sourced from CDC FluView)
Wyoming,WY,2018,35,2018W35,0.373514,0.373514,201939,2019-10-04,14,2945,11,Delphi Epidata fluview (sourced from CDC FluView)
Alaska,AK,2018,36,2018W36,2.89612,2.89612,201939,2019-10-04,14,4178,121,Delphi Epidata fluview (sourced from CDC FluView)
Alabama,AL,2018,36,2018W36,1.44664,1.44664,201939,2019-10-04,78,39056,565,Delphi Epidata fluview (sourced from CDC FluView)
Arkansas,AR,2018,36,2018W36,0.831354,0.831354,201939,2019-10-04,8,2526,21,Delphi Epidata fluview (sourced from CDC FluView)
Arizona,AZ,2018,36,2018W36,2.10737,2.10737,201939,2019-10-04,43,14995,316,Delphi Epidata fluview (sourced from CDC FluView)
California,CA,2018,36,2018W36,1.35018,1.35018,201939,2019-10-04,71,38143,515,Delphi Epidata fluview (sourced from CDC FluView)
Colorado,CO,2018,36,2018W36,0.532201,0.532201,201939,2019-10-04,40,18602,99,Delphi Epidata fluview (sourced from CDC FluView)
Connecticut,CT,2018,36,2018W36,0.569177,0.569177,201939,2019-10-04,5,2284,13,Delphi Epidata fluview (sourced from CDC FluView)
District of Columbia,DC,2018,36,2018W36,1.35528,1.35528,201939,2019-10-04,4,12027,163,Delphi Epidata fluview (sourced from CDC FluView)
Delaware,DE,2018,36,2018W36,0.0,0.0,201939,2019-10-04,10,1945,0,Delphi Epidata fluview (sourced from CDC FluView)
Georgia,GA,2018,36,2018W36,2.13277,2.13277,201939,2019-10-04,44,42011,896,Delphi Epidata fluview (sourced from CDC FluView)
Hawaii,HI,2018,36,2018W36,1.57116,1.57116,201939,2019-10-04,13,1082,17,Delphi Epidata fluview (sourced from CDC FluView)
Iowa,IA,2018,36,2018W36,0.189087,0.189087,201939,2019-10-04,13,3702,7,Delphi Epidata fluview (sourced from CDC FluView)
Idaho,ID,2018,36,2018W36,0.0,0.0,201939,2019-10-04,1,68,0,Delphi Epidata fluview (sourced from CDC FluView)
Illinois,IL,2018,36,2018W36,0.740824,0.740824,201939,2019-10-04,58,35501,263,Delphi Epidata fluview (sourced from CDC FluView)
Indiana,IN,2018,36,2018W36,0.803571,0.803571,201939,2019-10-04,15,3360,27,Delphi Epidata fluview (sourced from CDC FluView)
Kansas,KS,2018,36,2018W36,0.248139,0.248139,201939,2019-10-04,8,2015,5,Delphi Epidata fluview (sourced from CDC FluView)
Kentucky,KY,2018,36,2018W36,0.940623,0.940623,201939,2019-10-04,10,6804,64,Delphi Epidata fluview (sourced from CDC FluView)
Louisiana,LA,2018,36,2018W36,2.16778,2.16778,201939,2019-10-04,94,50005,1084,Delphi Epidata fluview (sourced from CDC FluView)
Massachusetts,MA,2018,36,2018W36,0.862194,0.862194,201939,2019-10-04,30,27604,238,Delphi Epidata fluview (sourced from CDC FluView)
Maryland,MD,2018,36,2018W36,0.854701,0.854701,201939,2019-10-04,12,2691,23,Delphi Epidata fluview (sourced from CDC FluView)
Maine,ME,2018,36,2018W36,0.0526177,0.0526177,201939,2019-10-04,19,3801,2,Delphi Epidata fluview (sourced from CDC FluView)
Michigan,MI,2018,36,2018W36,0.981798,0.981798,201939,2019-10-04,33,9065,89,Delphi Epidata fluview (sourced from CDC FluView)
Minnesota,MN,2018,36,2018W36,0.962696,0.962696,201939,2019-10-04,16,4986,48,Delphi Epidata fluview (sourced from CDC FluView)
Missouri,MO,2018,36,2018W36,0.690789,0.690789,201939,2019-10-04,16,3040,21,Delphi Epidata fluview (sourced from CDC FluView)
Mississippi,MS,2018,36,2018W36,1.918,1.918,201939,2019-10-04,45,17049,327,Delphi Epidata fluview (sourced from CDC FluView)
Montana,MT,2018,36,2018W36,0.0,0.0,201939,2019-10-04,2,1522,0,Delphi Epidata fluview (sourced from CDC FluView)
North Carolina,NC,2018,36,2018W36,0.523743,0.523743,201939,2019-10-04,16,5728,30,Delphi Epidata fluview (sourced from CDC FluView)
North Dakota,ND,2018,36,2018W36,0.30581,0.30581,201939,2019-10-04,4,327,1,Delphi Epidata fluview (sourced from CDC FluView)
Nebraska,NE,2018,36,2018W36,2.27183,2.27183,201939,2019-10-04,40,7571,172,Delphi Epidata fluview (sourced from CDC FluView)
New Hampshire,NH,2018,36,2018W36,0.593472,0.593472,201939,2019-10-04,12,1685,10,Delphi Epidata fluview (sourced from CDC FluView)
New Jersey,NJ,2018,36,2018W36,1.50687,1.50687,201939,2019-10-04,43,32186,485,Delphi Epidata fluview (sourced from CDC FluView)
New Mexico,NM,2018,36,2018W36,1.60943,1.60943,201939,2019-10-04,30,12551,202,Delphi Epidata fluview (sourced from CDC FluView)
Nevada,NV,2018,36,2018W36,0.469093,0.469093,201939,2019-10-04,27,13217,62,Delphi Epidata fluview (sourced from CDC FluView)
New York,NY,2018,36,2018W36,1.02582965505967,1.02582965505967,201939,,80,97872,1004,Delphi Epidata fluview (sourced from CDC FluView)
Ohio,OH,2018,36,2018W36,0.750953,0.750953,201939,2019-10-04,25,8922,67,Delphi Epidata fluview (sourced from CDC FluView)
Oklahoma,OK,2018,36,2018W36,1.00292,1.00292,201939,2019-10-04,16,5484,55,Delphi Epidata fluview (sourced from CDC FluView)
Oregon,OR,2018,36,2018W36,0.601436,0.601436,201939,2019-10-04,72,33420,201,Delphi Epidata fluview (sourced from CDC FluView)
Pennsylvania,PA,2018,36,2018W36,0.576526,0.576526,201939,2019-10-04,129,53250,307,Delphi Epidata fluview (sourced from CDC FluView)
Rhode Island,RI,2018,36,2018W36,0.119332,0.119332,201939,2019-10-04,23,4190,5,Delphi Epidata fluview (sourced from CDC FluView)
South Carolina,SC,2018,36,2018W36,1.4326,1.4326,201939,2019-10-04,10,4258,61,Delphi Epidata fluview (sourced from CDC FluView)
South Dakota,SD,2018,36,2018W36,0.914685,0.914685,201939,2019-10-04,23,6013,55,Delphi Epidata fluview (sourced from CDC FluView)
Tennessee,TN,2018,36,2018W36,0.487313,0.487313,201939,2019-10-04,46,5951,29,Delphi Epidata fluview (sourced from CDC FluView)
Texas,TX,2018,36,2018W36,1.94818,1.94818,201939,2019-10-04,93,19608,382,Delphi Epidata fluview (sourced from CDC FluView)
Utah,UT,2018,36,2018W36,0.617595,0.617595,201939,2019-10-04,56,55538,343,Delphi Epidata fluview (sourced from CDC FluView)
Virginia,VA,2018,36,2018W36,0.921157,0.921157,201939,2019-10-04,120,88150,812,Delphi Epidata fluview (sourced from CDC FluView)
Vermont,VT,2018,36,2018W36,2.50696,2.50696,201939,2019-10-04,2,359,9,Delphi Epidata fluview (sourced from CDC FluView)
Washington,WA,2018,36,2018W36,0.259235,0.259235,201939,2019-10-04,33,4629,12,Delphi Epidata fluview (sourced from CDC FluView)
Wisconsin,WI,2018,36,2018W36,0.644505,0.644505,201939,2019-10-04,19,2948,19,Delphi Epidata fluview (sourced from CDC FluView)
West Virginia,WV,2018,36,2018W36,0.206356,0.206356,201939,2019-10-04,18,4846,10,Delphi Epidata fluview (sourced from CDC FluView)
Wyoming,WY,2018,36,2018W36,0.665623,0.665623,201939,2019-10-04,14,2554,17,Delphi Epidata fluview (sourced from CDC FluView)
Alaska,AK,2018,37,2018W37,2.53872,2.53872,201939,2019-10-04,14,3939,100,Delphi Epidata fluview (sourced from CDC FluView)
Alabama,AL,2018,37,2018W37,1.42846,1.42846,201939,2019-10-04,77,39553,565,Delphi Epidata fluview (sourced from CDC FluView)
Arkansas,AR,2018,37,2018W37,0.821429,0.821429,201939,2019-10-04,8,2800,23,Delphi Epidata fluview (sourced from CDC FluView)
Arizona,AZ,2018,37,2018W37,2.15517,2.15517,201939,2019-10-04,43,16472,355,Delphi Epidata fluview (sourced from CDC FluView)
California,CA,2018,37,2018W37,1.53784,1.53784,201939,2019-10-04,78,41942,645,Delphi Epidata fluview (sourced from CDC FluView)
Colorado,CO,2018,37,2018W37,0.371481,0.371481,201939,2019-10-04,40,22343,83,Delphi Epidata fluview (sourced from CDC FluView)
