date,region,region_name,cumulative_confirmed,daily_new_confirmed,daily_new_confirmed_ma7
2020-11-04,hi,Hawaii,15686.0,155.0,92.42857360839844
2020-11-05,hi,Hawaii,15785.0,99.0,95.57142639160156
2020-11-06,hi,Hawaii,15923.0,138.0,101.0
2020-11-07,hi,Hawaii,16051.0,128.0,109.57142639160156
2020-11-08,hi,Hawaii,16179.0,128.0,116.0
2020-11-09,hi,Hawaii,16242.0,63.0,114.0
2020-11-10,hi,Hawaii,16320.0,78.0,112.71428680419922
2020-11-11,hi,Hawaii,16437.0,117.0,107.28571319580078
2020-11-12,hi,Hawaii,16534.0,97.0,107.0
2020-11-13,hi,Hawaii,16652.0,118.0,104.14286041259766
2020-11-14,hi,Hawaii,16759.0,107.0,101.14286041259766
2020-11-15,hi,Hawaii,16759.0,0.0,82.85713958740234
2020-11-16,hi,Hawaii,16853.0,94.0,87.28571319580078
2020-11-17,hi,Hawaii,16905.0,52.0,83.57142639160156
2020-11-18,hi,Hawaii,16974.0,69.0,76.71428680419922
2020-11-19,hi,Hawaii,17081.0,107.0,78.14286041259766
2020-11-20,hi,Hawaii,17199.0,118.0,78.14286041259766
2020-11-21,hi,Hawaii,17361.0,162.0,86.0
2020-11-22,hi,Hawaii,17483.0,122.0,103.42857360839844
2020-11-23,hi,Hawaii,17596.0,113.0,106.14286041259766
2020-11-24,hi,Hawaii,17656.0,60.0,107.28571319580078
2020-11-25,hi,Hawaii,17764.0,108.0,112.85713958740234
2020-11-26,hi,Hawaii,17881.0,117.0,114.28571319580078
2020-11-27,hi,Hawaii,18006.0,125.0,115.28571319580078
2020-11-28,hi,Hawaii,18082.0,76.0,103.0
2020-11-29,hi,Hawaii,18138.0,56.0,93.57142639160156
2020-11-30,hi,Hawaii,18223.0,85.0,89.57142639160156
2020-12-01,hi,Hawaii,18266.0,43.0,87.14286041259766
2020-12-02,hi,Hawaii,18342.0,76.0,82.57142639160156
2020-12-03,hi,Hawaii,18484.0,142.0,86.14286041259766
2020-12-04,hi,Hawaii,18605.0,121.0,85.57142639160156
2020-12-05,hi,Hawaii,18738.0,133.0,93.71428680419922
2020-12-06,hi,Hawaii,18842.0,104.0,100.57142639160156
2020-12-07,hi,Hawaii,18923.0,81.0,100.0
2020-12-08,hi,Hawaii,18976.0,53.0,101.42857360839844
2020-12-09,hi,Hawaii,19056.0,80.0,102.0
2020-12-10,hi,Hawaii,19179.0,123.0,99.28571319580078
2020-12-11,hi,Hawaii,19315.0,136.0,101.42857360839844
2020-12-12,hi,Hawaii,19708.0,393.0,138.57142639160156
2020-12-13,hi,Hawaii,19676.0,0.0,123.71428680419922
2020-12-14,hi,Hawaii,19975.0,299.0,154.85714721679688
2020-12-15,hi,Hawaii,19896.0,0.0,147.2857208251953
2020-12-16,hi,Hawaii,20058.0,162.0,159.0
2020-12-17,hi,Hawaii,20231.0,173.0,166.14285278320312
2020-12-18,hi,Hawaii,20413.0,182.0,172.7142791748047
2020-12-19,hi,Hawaii,20565.0,152.0,138.2857208251953
2020-12-20,hi,Hawaii,20817.0,252.0,174.2857208251953
2020-12-21,hi,Hawaii,20881.0,64.0,140.7142791748047
2020-12-22,hi,Hawaii,20879.0,0.0,140.7142791748047
2020-12-23,hi,Hawaii,21015.0,136.0,137.0
2020-12-24,hi,Hawaii,21173.0,158.0,134.85714721679688
2020-12-25,hi,Hawaii,21358.0,185.0,135.2857208251953
2020-12-26,hi,Hawaii,21432.0,74.0,124.14286041259766
2020-12-27,hi,Hawaii,21512.0,80.0,99.57142639160156
2020-12-28,hi,Hawaii,21508.0,0.0,90.42857360839844
2020-12-29,hi,Hawaii,21609.0,101.0,104.85713958740234
2020-12-30,hi,Hawaii,21748.0,139.0,105.28571319580078
2020-12-31,hi,Hawaii,22007.0,259.0,119.71428680419922
2021-01-01,hi,Hawaii,22397.0,390.0,149.0
2021-01-02,hi,Hawaii,22448.0,51.0,145.7142791748047
2021-01-03,hi,Hawaii,22560.0,112.0,150.2857208251953
2021-01-04,hi,Hawaii,22602.0,42.0,156.2857208251953
2021-01-05,hi,Hawaii,22757.0,155.0,164.0
2021-01-06,hi,Hawaii,22917.0,160.0,167.0
2021-01-07,hi,Hawaii,23400.0,483.0,199.0
2021-01-08,hi,Hawaii,23704.0,304.0,186.7142791748047
2021-01-09,hi,Hawaii,23897.0,193.0,207.0
2021-01-10,hi,Hawaii,24045.0,148.0,212.14285278320312
2021-01-11,hi,Hawaii,24201.0,156.0,228.42857360839844
2021-01-12,hi,Hawaii,24261.0,60.0,214.85714721679688
2021-01-13,hi,Hawaii,24352.0,91.0,205.0
2021-01-14,hi,Hawaii,24598.0,246.0,171.14285278320312
2021-01-15,hi,Hawaii,24789.0,191.0,155.0
2021-01-16,hi,Hawaii,24969.0,180.0,153.14285278320312
2021-01-17,hi,Hawaii,25064.0,95.0,145.57142639160156
2021-01-18,hi,Hawaii,25187.0,123.0,140.85714721679688
2021-01-19,hi,Hawaii,25195.0,8.0,133.42857360839844
2021-01-20,hi,Hawaii,25278.0,83.0,132.2857208251953
2021-01-21,hi,Hawaii,25441.0,163.0,120.42857360839844
2021-01-22,hi,Hawaii,25658.0,217.0,124.14286041259766
2021-01-23,hi,Hawaii,25758.0,100.0,112.71428680419922
2021-01-24,hi,Hawaii,25925.0,167.0,123.0
2021-01-25,hi,Hawaii,26019.0,94.0,118.85713958740234
2021-01-26,hi,Hawaii,26030.0,11.0,119.28571319580078
2021-01-27,hi,Hawaii,26164.0,134.0,126.57142639160156
2021-01-28,hi,Hawaii,26263.0,99.0,117.42857360839844
2021-01-29,hi,Hawaii,26460.0,197.0,114.57142639160156
2021-01-30,hi,Hawaii,26545.0,85.0,112.42857360839844
2021-01-31,hi,Hawaii,26596.0,51.0,95.85713958740234
2021-02-01,hi,Hawaii,26692.0,96.0,96.14286041259766
2021-02-02,hi,Hawaii,26734.0,42.0,100.57142639160156
2021-02-03,hi,Hawaii,26814.0,80.0,92.85713958740234
2021-02-04,hi,Hawaii,26953.0,139.0,98.57142639160156
2021-02-05,hi,Hawaii,27101.0,148.0,91.57142639160156
2021-02-06,hi,Hawaii,27192.0,91.0,92.42857360839844
2021-02-07,hi,Hawaii,27236.0,44.0,91.42857360839844
2021-02-08,hi,Hawaii,27225.0,0.0,77.71428680419922
2021-02-09,hi,Hawaii,27254.0,29.0,75.85713958740234
2021-02-10,hi,Hawaii,27330.0,76.0,75.28571319580078
2021-02-11,hi,Hawaii,27454.0,124.0,73.14286041259766
2021-02-12,hi,Hawaii,27541.0,87.0,64.42857360839844
2021-02-13,hi,Hawaii,27584.0,43.0,57.57143020629883
2021-02-14,hi,Hawaii,27616.0,32.0,55.85714340209961
2021-02-15,hi,Hawaii,27637.0,21.0,58.85714340209961
2021-02-16,hi,Hawaii,27639.0,2.0,55.0
2021-02-17,hi,Hawaii,27679.0,40.0,49.85714340209961
2021-02-18,hi,Hawaii,27777.0,98.0,46.14285659790039
2021-02-19,hi,Hawaii,27834.0,57.0,41.85714340209961
2021-02-20,hi,Hawaii,27886.0,52.0,43.14285659790039
2021-02-21,hi,Hawaii,27968.0,82.0,50.28571319580078
2021-02-22,hi,Hawaii,28002.0,34.0,52.14285659790039
2021-02-23,hi,Hawaii,28044.0,42.0,57.85714340209961
2021-02-24,hi,Hawaii,28093.0,49.0,59.14285659790039
2021-02-25,hi,Hawaii,28124.0,31.0,49.57143020629883
2021-02-26,hi,Hawaii,28239.0,115.0,57.85714340209961
2021-02-27,hi,Hawaii,28369.0,130.0,69.0
2021-02-28,hi,Hawaii,28380.0,11.0,58.85714340209961
2021-03-01,hi,Hawaii,28381.0,1.0,54.14285659790039
2021-03-02,hi,Hawaii,28423.0,42.0,54.14285659790039
2021-03-03,hi,Hawaii,28424.0,1.0,47.28571319580078
2021-03-04,hi,Hawaii,28521.0,97.0,56.71428680419922
2021-03-05,hi,Hawaii,28650.0,129.0,58.71428680419922
2021-03-06,hi,Hawaii,28727.0,77.0,51.14285659790039
2021-03-07,hi,Hawaii,28746.0,19.0,52.28571319580078
2021-03-08,hi,Hawaii,28784.0,38.0,57.57143020629883
2021-03-09,hi,Hawaii,28827.0,43.0,57.71428680419922
2021-03-10,hi,Hawaii,28831.0,4.0,58.14285659790039
2021-03-11,hi,Hawaii,28943.0,112.0,60.28571319580078
2021-03-12,hi,Hawaii,29213.0,270.0,80.42857360839844
2021-03-13,hi,Hawaii,29180.0,0.0,69.42857360839844
2021-03-14,hi,Hawaii,29219.0,39.0,72.28571319580078
2021-03-15,hi,Hawaii,29259.0,40.0,72.57142639160156
2021-03-16,hi,Hawaii,29307.0,48.0,73.28571319580078
2021-03-17,hi,Hawaii,29397.0,90.0,85.57142639160156
2021-03-18,hi,Hawaii,29505.0,108.0,85.0
2021-03-19,hi,Hawaii,29763.0,258.0,83.28571319580078
2021-03-20,hi,Hawaii,29765.0,2.0,83.57142639160156
2021-03-21,hi,Hawaii,29830.0,65.0,87.28571319580078
2021-03-22,hi,Hawaii,29915.0,85.0,93.71428680419922
2021-03-23,hi,Hawaii,29916.0,1.0,87.0
2021-03-24,hi,Hawaii,29974.0,58.0,82.42857360839844
2021-03-25,hi,Hawaii,30095.0,121.0,84.28571319580078
2021-03-26,hi,Hawaii,30265.0,170.0,71.71428680419922
2021-03-27,hi,Hawaii,30377.0,112.0,87.42857360839844
2021-03-28,hi,Hawaii,30479.0,102.0,92.71428680419922
2021-03-29,hi,Hawaii,30579.0,100.0,94.85713958740234
2021-03-30,hi,Hawaii,30654.0,75.0,105.42857360839844
2021-03-31,hi,Hawaii,30754.0,100.0,111.42857360839844
2021-04-01,hi,Hawaii,30867.0,113.0,110.28571319580078
2021-04-02,hi,Hawaii,31129.0,262.0,123.42857360839844
2021-04-03,hi,Hawaii,31241.0,112.0,123.42857360839844
2021-04-04,hi,Hawaii,31337.0,96.0,122.57142639160156
2021-04-05,hi,Hawaii,31430.0,93.0,121.57142639160156
2021-04-06,hi,Hawaii,31489.0,59.0,119.28571319580078
2021-04-07,hi,Hawaii,31565.0,76.0,115.85713958740234
2021-04-08,hi,Hawaii,31687.0,122.0,117.14286041259766
2021-04-09,hi,Hawaii,31862.0,175.0,104.71428680419922
2021-04-10,hi,Hawaii,31975.0,113.0,104.85713958740234
2021-04-11,hi,Hawaii,32067.0,92.0,104.28571319580078
2021-04-12,hi,Hawaii,32137.0,70.0,101.0
2021-04-13,hi,Hawaii,32200.0,63.0,101.57142639160156
2021-04-14,hi,Hawaii,32271.0,71.0,100.85713958740234
2021-04-15,hi,Hawaii,32366.0,95.0,97.0
2021-04-16,hi,Hawaii,32548.0,182.0,98.0
2021-04-17,hi,Hawaii,32647.0,99.0,96.0
2021-04-18,hi,Hawaii,32758.0,111.0,98.71428680419922
2021-04-19,hi,Hawaii,32823.0,65.0,98.0
2021-04-20,hi,Hawaii,32867.0,44.0,95.28571319580078
2021-04-21,hi,Hawaii,32938.0,71.0,95.28571319580078
2021-04-22,hi,Hawaii,33035.0,97.0,95.57142639160156
2021-04-23,hi,Hawaii,33178.0,143.0,90.0
2021-04-24,hi,Hawaii,33229.0,51.0,83.14286041259766
2021-04-25,hi,Hawaii,33351.0,122.0,84.71428680419922
2021-04-26,hi,Hawaii,33418.0,67.0,85.0
2021-04-27,hi,Hawaii,33468.0,50.0,85.85713958740234
2021-04-28,hi,Hawaii,33537.0,69.0,85.57142639160156
2021-04-29,hi,Hawaii,33659.0,122.0,89.14286041259766
2021-04-30,hi,Hawaii,33851.0,192.0,96.14286041259766
2021-05-01,hi,Hawaii,33970.0,119.0,105.85713958740234
2021-05-02,hi,Hawaii,34082.0,112.0,104.42857360839844
2021-05-03,hi,Hawaii,34156.0,74.0,105.42857360839844
2021-05-04,hi,Hawaii,34234.0,78.0,109.42857360839844
2021-05-05,hi,Hawaii,34296.0,62.0,108.42857360839844
2021-05-06,hi,Hawaii,34424.0,128.0,109.28571319580078
2021-05-07,hi,Hawaii,34469.0,45.0,88.28571319580078
2021-05-08,hi,Hawaii,34667.0,198.0,99.57142639160156
2021-05-09,hi,Hawaii,34748.0,81.0,95.14286041259766
2021-05-10,hi,Hawaii,34808.0,60.0,93.14286041259766
2021-05-11,hi,Hawaii,34870.0,62.0,90.85713958740234
2021-05-12,hi,Hawaii,34917.0,47.0,88.71428680419922
2021-05-13,hi,Hawaii,34991.0,74.0,81.0
2021-05-14,hi,Hawaii,35131.0,140.0,94.57142639160156
2021-05-15,hi,Hawaii,35235.0,104.0,81.14286041259766
2021-05-16,hi,Hawaii,35359.0,124.0,87.28571319580078
2021-05-17,hi,Hawaii,35432.0,73.0,89.14286041259766
2021-05-18,hi,Hawaii,35487.0,55.0,88.14286041259766
2021-05-19,hi,Hawaii,35585.0,98.0,95.42857360839844
2021-05-20,hi,Hawaii,35665.0,80.0,96.28571319580078
2021-05-21,hi,Hawaii,35726.0,61.0,85.0
2021-05-22,hi,Hawaii,35819.0,93.0,83.42857360839844
2021-05-23,hi,Hawaii,35867.0,48.0,72.57142639160156
2021-05-24,hi,Hawaii,35901.0,34.0,67.0
2021-05-25,hi,Hawaii,35924.0,23.0,62.42856979370117
2021-05-26,hi,Hawaii,35974.0,50.0,55.57143020629883
2021-05-27,hi,Hawaii,36032.0,58.0,52.42856979370117
2021-05-28,hi,Hawaii,36076.0,44.0,50.0
2021-05-29,hi,Hawaii,36124.0,48.0,43.57143020629883
2021-05-30,hi,Hawaii,36246.0,122.0,54.14285659790039
2021-05-31,hi,Hawaii,36276.0,30.0,53.57143020629883
2021-06-01,hi,Hawaii,36332.0,56.0,58.28571319580078
2021-06-02,hi,Hawaii,36357.0,25.0,54.71428680419922
2021-06-03,hi,Hawaii,36402.0,45.0,52.85714340209961
2021-06-04,hi,Hawaii,36471.0,69.0,56.42856979370117
2021-06-05,hi,Hawaii,36535.0,64.0,58.71428680419922
2021-06-06,hi,Hawaii,36616.0,81.0,52.85714340209961
2021-06-07,hi,Hawaii,36649.0,33.0,53.28571319580078
2021-06-08,hi,Hawaii,36685.0,36.0,50.42856979370117
2021-06-09,hi,Hawaii,36731.0,46.0,53.42856979370117
2021-06-10,hi,Hawaii,36793.0,62.0,55.85714340209961
2021-06-11,hi,Hawaii,36871.0,78.0,57.14285659790039
2021-06-12,hi,Hawaii,36975.0,104.0,62.85714340209961
2021-06-13,hi,Hawaii,37011.0,36.0,56.42856979370117
2021-06-14,hi,Hawaii,37067.0,56.0,59.71428680419922
2021-06-15,hi,Hawaii,37104.0,37.0,59.85714340209961
2021-06-16,hi,Hawaii,37134.0,30.0,57.57143020629883
2021-06-17,hi,Hawaii,37170.0,36.0,53.85714340209961
2021-06-18,hi,Hawaii,37214.0,44.0,49.0
2021-06-19,hi,Hawaii,37284.0,70.0,44.14285659790039
2021-06-20,hi,Hawaii,37353.0,69.0,48.85714340209961
2021-06-21,hi,Hawaii,37367.0,14.0,42.85714340209961
2021-06-22,hi,Hawaii,37387.0,20.0,40.42856979370117
2021-06-23,hi,Hawaii,37429.0,42.0,42.14285659790039
2021-06-24,hi,Hawaii,37484.0,55.0,44.85714340209961
2021-06-25,hi,Hawaii,37532.0,48.0,45.42856979370117
2021-06-26,hi,Hawaii,37596.0,64.0,44.57143020629883
2021-06-27,hi,Hawaii,37647.0,51.0,42.0
2021-06-28,hi,Hawaii,37669.0,22.0,43.14285659790039
2021-06-29,hi,Hawaii,37702.0,33.0,45.0
2021-06-30,hi,Hawaii,37758.0,56.0,47.0
2021-07-01,hi,Hawaii,37807.0,49.0,46.14285659790039
2021-07-02,hi,Hawaii,37886.0,79.0,50.57143020629883
2021-07-03,hi,Hawaii,37933.0,47.0,48.14285659790039
2021-07-04,hi,Hawaii,37995.0,62.0,49.71428680419922
2021-07-05,hi,Hawaii,38043.0,48.0,53.42856979370117
2021-07-06,hi,Hawaii,38082.0,39.0,54.28571319580078
2021-07-07,hi,Hawaii,38121.0,39.0,51.85714340209961
2021-07-08,hi,Hawaii,38196.0,75.0,55.57143020629883
2021-07-09,hi,Hawaii,38265.0,69.0,54.14285659790039
2021-07-10,hi,Hawaii,38379.0,114.0,63.71428680419922
2021-07-11,hi,Hawaii,38481.0,102.0,69.42857360839844
2021-07-12,hi,Hawaii,38544.0,63.0,71.57142639160156
2021-07-13,hi,Hawaii,38605.0,61.0,74.71428680419922
2021-07-14,hi,Hawaii,38653.0,48.0,76.0
2021-07-15,hi,Hawaii,38819.0,166.0,89.0
2021-07-16,hi,Hawaii,38966.0,147.0,100.14286041259766
2021-07-17,hi,Hawaii,39090.0,124.0,101.57142639160156
2021-07-18,hi,Hawaii,39254.0,164.0,110.42857360839844
2021-07-19,hi,Hawaii,39386.0,132.0,120.28571319580078
2021-07-20,hi,Hawaii,39486.0,100.0,125.85713958740234
2021-07-21,hi,Hawaii,39649.0,163.0,142.2857208251953
2021-07-22,hi,Hawaii,39892.0,243.0,153.2857208251953
2021-07-23,hi,Hawaii,40125.0,233.0,165.57142639160156
2021-07-24,hi,Hawaii,40383.0,258.0,184.7142791748047
2021-07-25,hi,Hawaii,40659.0,276.0,200.7142791748047
2021-07-26,hi,Hawaii,40822.0,163.0,205.14285278320312
2021-07-27,hi,Hawaii,40984.0,162.0,214.0
2021-07-28,hi,Hawaii,41069.0,85.0,202.85714721679688
2021-07-29,hi,Hawaii,41303.0,234.0,201.57142639160156
2021-07-30,hi,Hawaii,41925.0,622.0,257.1428527832031
2021-07-31,hi,Hawaii,42410.0,485.0,289.5714416503906
2021-08-01,hi,Hawaii,42862.0,452.0,314.71429443359375
2021-08-02,hi,Hawaii,43227.0,365.0,343.5714416503906
2021-08-03,hi,Hawaii,43616.0,389.0,376.0
2021-08-04,hi,Hawaii,43962.0,346.0,413.28570556640625
2021-08-05,hi,Hawaii,44617.0,655.0,473.4285583496094
2021-08-06,hi,Hawaii,45245.0,628.0,474.28570556640625
2021-08-07,hi,Hawaii,45860.0,615.0,492.8571472167969
2021-08-08,hi,Hawaii,46503.0,643.0,520.1428833007812
2021-08-09,hi,Hawaii,46940.0,437.0,530.4285888671875
2021-08-10,hi,Hawaii,47376.0,436.0,537.1428833007812
2021-08-11,hi,Hawaii,47848.0,472.0,555.1428833007812
2021-08-12,hi,Hawaii,48397.0,549.0,540.0
2021-08-13,hi,Hawaii,49564.0,1167.0,617.0
2021-08-14,hi,Hawaii,50355.0,791.0,642.1428833007812
2021-08-15,hi,Hawaii,51200.0,845.0,671.0
2021-08-16,hi,Hawaii,51739.0,539.0,685.5714111328125
2021-08-17,hi,Hawaii,52199.0,460.0,689.0
2021-08-18,hi,Hawaii,52846.0,647.0,714.0
2021-08-19,hi,Hawaii,53598.0,752.0,743.0
2021-08-20,hi,Hawaii,54443.0,845.0,697.0
2021-08-21,hi,Hawaii,55206.0,763.0,693.0
2021-08-22,hi,Hawaii,56099.0,893.0,699.8571166992188
2021-08-23,hi,Hawaii,56670.0,571.0,704.4285888671875
2021-08-24,hi,Hawaii,57235.0,565.0,719.4285888671875
2021-08-25,hi,Hawaii,57747.0,512.0,700.1428833007812
2021-08-26,hi,Hawaii,58578.0,831.0,711.4285888671875
2021-08-27,hi,Hawaii,59613.0,1035.0,738.5714111328125
2021-08-28,hi,Hawaii,60551.0,938.0,763.5714111328125
2021-08-29,hi,Hawaii,62229.0,1678.0,875.7142944335938
2021-08-30,hi,Hawaii,62949.0,720.0,897.0
2021-08-31,hi,Hawaii,63502.0,553.0,895.2857055664062
2021-09-01,hi,Hawaii,63957.0,455.0,887.1428833007812
2021-09-02,hi,Hawaii,65025.0,1068.0,921.0
2021-09-03,hi,Hawaii,65890.0,865.0,896.7142944335938
2021-09-04,hi,Hawaii,66778.0,888.0,889.5714111328125
2021-09-05,hi,Hawaii,67509.0,731.0,754.2857055664062
2021-09-06,hi,Hawaii,68265.0,756.0,759.4285888671875
2021-09-07,hi,Hawaii,68764.0,499.0,751.7142944335938
2021-09-08,hi,Hawaii,69144.0,380.0,741.0
2021-09-09,hi,Hawaii,69573.0,429.0,649.7142944335938
2021-09-10,hi,Hawaii,70320.0,747.0,632.8571166992188
2021-09-11,hi,Hawaii,71156.0,836.0,625.4285888671875
2021-09-12,hi,Hawaii,71891.0,735.0,626.0
2021-09-13,hi,Hawaii,72352.0,461.0,583.8571166992188
2021-09-14,hi,Hawaii,72775.0,423.0,573.0
2021-09-15,hi,Hawaii,73268.0,493.0,589.1428833007812
2021-09-16,hi,Hawaii,73856.0,588.0,611.8571166992188
2021-09-17,hi,Hawaii,74437.0,581.0,588.1428833007812
2021-09-18,hi,Hawaii,75006.0,569.0,550.0
2021-09-19,hi,Hawaii,75480.0,474.0,512.7142944335938
2021-09-20,hi,Hawaii,75911.0,431.0,508.4285583496094
2021-09-21,hi,Hawaii,76191.0,280.0,488.0
2021-09-22,hi,Hawaii,76521.0,330.0,464.71429443359375
2021-09-23,hi,Hawaii,76966.0,445.0,444.28570556640625
2021-09-24,hi,Hawaii,77369.0,403.0,418.8571472167969
2021-09-25,hi,Hawaii,77777.0,408.0,395.8571472167969
2021-09-26,hi,Hawaii,78149.0,372.0,381.28570556640625
2021-09-27,hi,Hawaii,78404.0,255.0,356.1428527832031
2021-09-28,hi,Hawaii,78644.0,240.0,350.4285583496094
2021-09-29,hi,Hawaii,78874.0,230.0,336.1428527832031
2021-09-30,hi,Hawaii,79206.0,332.0,320.0
2021-10-01,hi,Hawaii,79572.0,366.0,314.71429443359375
2021-10-02,hi,Hawaii,79851.0,279.0,296.28570556640625
2021-10-03,hi,Hawaii,80128.0,277.0,282.71429443359375
2021-10-04,hi,Hawaii,80323.0,195.0,274.1428527832031
2021-10-05,hi,Hawaii,80414.0,91.0,252.85714721679688
2021-10-06,hi,Hawaii,80582.0,168.0,244.0
2021-10-07,hi,Hawaii,80886.0,304.0,240.0
2021-10-08,hi,Hawaii,81087.0,201.0,216.42857360839844
2021-10-09,hi,Hawaii,81283.0,196.0,204.57142639160156
2021-10-10,hi,Hawaii,81501.0,218.0,196.14285278320312
2021-10-11,hi,Hawaii,81614.0,113.0,184.42857360839844
2021-10-12,hi,Hawaii,81663.0,49.0,178.42857360839844
2021-10-13,hi,Hawaii,81790.0,127.0,172.57142639160156
2021-10-14,hi,Hawaii,81954.0,164.0,152.57142639160156
2021-10-15,hi,Hawaii,82110.0,156.0,146.14285278320312
2021-10-16,hi,Hawaii,82250.0,140.0,138.14285278320312
2021-10-17,hi,Hawaii,82394.0,144.0,127.57142639160156
2021-10-18,hi,Hawaii,82511.0,117.0,128.14285278320312
2021-10-19,hi,Hawaii,82591.0,80.0,132.57142639160156
2021-10-20,hi,Hawaii,82730.0,139.0,134.2857208251953
2021-10-21,hi,Hawaii,82886.0,156.0,133.14285278320312
2021-10-22,hi,Hawaii,83020.0,134.0,130.0
2021-10-23,hi,Hawaii,83188.0,168.0,134.0
2021-10-24,hi,Hawaii,83351.0,163.0,136.7142791748047
2021-10-25,hi,Hawaii,83448.0,97.0,133.85714721679688
2021-10-26,hi,Hawaii,83522.0,74.0,133.0
2021-10-27,hi,Hawaii,83706.0,184.0,139.42857360839844
2021-10-28,hi,Hawaii,83832.0,126.0,135.14285278320312
2021-10-29,hi,Hawaii,83987.0,155.0,138.14285278320312
2021-10-30,hi,Hawaii,84143.0,156.0,136.42857360839844
2021-10-31,hi,Hawaii,84295.0,152.0,134.85714721679688
2021-11-01,hi,Hawaii,84364.0,69.0,130.85714721679688
2021-11-02,hi,Hawaii,84402.0,38.0,125.71428680419922
2021-11-03,hi,Hawaii,84578.0,176.0,124.57142639160156
2021-11-04,hi,Hawaii,84690.0,112.0,122.57142639160156
2021-11-05,hi,Hawaii,84814.0,124.0,118.14286041259766
2021-11-06,hi,Hawaii,84911.0,97.0,109.71428680419922
2021-11-07,hi,Hawaii,85045.0,134.0,107.14286041259766
2021-11-08,hi,Hawaii,85139.0,94.0,110.71428680419922
2021-11-09,hi,Hawaii,85218.0,79.0,116.57142639160156
2021-11-10,hi,Hawaii,85360.0,142.0,111.71428680419922
2021-11-11,hi,Hawaii,85490.0,130.0,114.28571319580078
2021-11-12,hi,Hawaii,85628.0,138.0,116.28571319580078
2021-11-13,hi,Hawaii,85709.0,81.0,114.0
2021-11-14,hi,Hawaii,85790.0,81.0,106.42857360839844
2021-11-15,hi,Hawaii,85885.0,95.0,106.57142639160156
2021-11-16,hi,Hawaii,85948.0,63.0,104.28571319580078
2021-11-17,hi,Hawaii,86090.0,142.0,104.28571319580078
2021-11-18,hi,Hawaii,86316.0,226.0,118.0
2021-11-19,hi,Hawaii,86522.0,206.0,127.71428680419922
2021-11-20,hi,Hawaii,86740.0,218.0,147.2857208251953
2021-11-21,hi,Hawaii,86847.0,107.0,151.0
2021-11-22,hi,Hawaii,86939.0,92.0,150.57142639160156
2021-11-23,hi,Hawaii,86991.0,52.0,149.0
2021-11-24,hi,Hawaii,87106.0,115.0,145.14285278320312
2021-11-25,hi,Hawaii,87183.0,77.0,123.85713958740234
2021-11-26,hi,Hawaii,87210.0,27.0,98.28571319580078
2021-11-27,hi,Hawaii,87345.0,135.0,86.42857360839844
2021-11-28,hi,Hawaii,87514.0,169.0,95.28571319580078
2021-11-29,hi,Hawaii,87585.0,71.0,92.28571319580078
2021-11-30,hi,Hawaii,87664.0,79.0,96.14286041259766
2021-12-01,hi,Hawaii,87772.0,108.0,95.14286041259766
2021-12-02,hi,Hawaii,87898.0,126.0,102.14286041259766
2021-12-03,hi,Hawaii,88023.0,125.0,116.14286041259766
2021-12-04,hi,Hawaii,88147.0,124.0,114.57142639160156
2021-12-05,hi,Hawaii,88295.0,148.0,111.57142639160156
2021-12-06,hi,Hawaii,88385.0,90.0,114.28571319580078
2021-12-07,hi,Hawaii,88440.0,55.0,110.85713958740234
2021-12-08,hi,Hawaii,88512.0,72.0,105.71428680419922
2021-12-09,hi,Hawaii,88655.0,143.0,108.14286041259766
2021-12-10,hi,Hawaii,88825.0,170.0,114.57142639160156
2021-12-11,hi,Hawaii,89014.0,189.0,123.85713958740234
2021-12-12,hi,Hawaii,89229.0,215.0,133.42857360839844
2021-12-13,hi,Hawaii,89379.0,150.0,142.0
2021-12-14,hi,Hawaii,89593.0,214.0,164.7142791748047
2021-12-15,hi,Hawaii,89875.0,282.0,194.7142791748047
2021-12-16,hi,Hawaii,90270.0,395.0,230.7142791748047
2021-12-17,hi,Hawaii,91067.0,797.0,320.28570556640625
2021-12-18,hi,Hawaii,91774.0,707.0,394.28570556640625
2021-12-19,hi,Hawaii,92746.0,972.0,502.4285583496094
2021-12-20,hi,Hawaii,93586.0,840.0,601.0
2021-12-21,hi,Hawaii,94293.0,707.0,671.4285888671875
2021-12-22,hi,Hawaii,95254.0,961.0,768.4285888671875
2021-12-23,hi,Hawaii,96765.0,1511.0,927.8571166992188
2021-12-24,hi,Hawaii,98593.0,1828.0,1075.142822265625
2021-12-25,hi,Hawaii,100184.0,1591.0,1201.4285888671875
2021-12-26,hi,Hawaii,100184.0,0.0,1062.5714111328125
2021-12-27,hi,Hawaii,102389.0,2205.0,1257.5714111328125
2021-12-28,hi,Hawaii,104597.0,2208.0,1472.0
2021-12-29,hi,Hawaii,106158.0,1561.0,1557.7142333984375
2021-12-30,hi,Hawaii,109642.0,3484.0,1839.5714111328125
2021-12-31,hi,Hawaii,112932.0,3290.0,2048.428466796875
2022-01-01,hi,Hawaii,115642.0,2710.0,2208.28564453125
2022-01-02,hi,Hawaii,118820.0,3178.0,2662.28564453125
2022-01-03,hi,Hawaii,121864.0,3044.0,2782.142822265625
2022-01-04,hi,Hawaii,123456.0,1592.0,2694.142822265625
2022-01-05,hi,Hawaii,126067.0,2611.0,2844.142822265625
2022-01-06,hi,Hawaii,130856.0,4789.0,3030.571533203125
2022-01-07,hi,Hawaii,134442.0,3586.0,3072.857177734375
